order_id,order_date,customer_id,product_id,order_amount,quantity,customer_name,country,registration_date,product_name,category,price
2257,12-12-2024,3,15,2613.56,4,Jason Hester,Dominica,02-07-2025,Comics,Books,653.39
2258,31-07-2024,425,1,1286.06,2,Robert Parker,Isle of Man,23-08-2023,Smartphone,Electronics,643.03
2259,27-07-2024,489,10,118.5,3,Alyssa Gomez,British Indian Ocean Territory (Chagos Archipelago),10-06-2025,Lamp,Home,39.5
2260,17-01-2025,494,16,549.49,1,Kristin Yates,Guinea-Bissau,10-08-2024,Biography,Books,549.49
2261,12-10-2024,5,9,427.7,1,Rachel Quinn,Timor-Leste,11-01-2024,Sofa,Home,427.7
2262,12-07-2025,368,4,692.94,3,Michael Martinez,Nepal,15-08-2024,Smartwatch,Electronics,230.98
2263,13-05-2025,331,9,2138.5,5,Brian Savage,Niger,04-11-2024,Sofa,Home,427.7
2264,12-01-2025,87,14,1034.25,5,Teresa Sanders,Ghana,09-07-2024,Non-Fiction,Books,206.85
2265,14-03-2025,166,9,427.7,1,Donna Spencer,Mozambique,30-03-2024,Sofa,Home,427.7
2266,23-08-2024,212,1,1929.09,3,Sandra Harvey,Svalbard & Jan Mayen Islands,17-05-2024,Smartphone,Electronics,643.03
2267,18-02-2025,167,1,1929.09,3,Vanessa Brewer,Sri Lanka,10-07-2024,Smartphone,Electronics,643.03
2268,10-06-2025,252,9,1710.8,4,Jonathan Elliott,Christmas Island,01-01-2025,Sofa,Home,427.7
2269,20-09-2024,69,5,3695.55,5,Marissa Scott,Haiti,23-07-2023,T-Shirt,Clothing,739.11
2270,24-12-2024,427,7,4466.3,5,Bradley Herrera,Denmark,31-12-2023,Jacket,Clothing,893.26
2271,21-08-2024,19,10,158,4,Dr. Michael Gomez,Romania,17-07-2024,Lamp,Home,39.5
2272,19-06-2025,324,8,192.14,2,Terri Harris,Bahamas,06-01-2024,Shoes,Clothing,96.07
2273,16-06-2025,405,14,1034.25,5,Hannah Trevino,Mozambique,24-07-2023,Non-Fiction,Books,206.85
2274,26-05-2025,470,1,2572.12,4,Mrs. Abigail Manning,Korea,01-08-2023,Smartphone,Electronics,643.03
2275,23-04-2025,303,1,1929.09,3,Jeffrey Martin,Dominican Republic,03-05-2024,Smartphone,Electronics,643.03
2276,26-06-2025,449,1,1286.06,2,Laura Tucker,Iran,10-09-2023,Smartphone,Electronics,643.03
2277,19-06-2025,290,4,230.98,1,Sheri Estes,Monaco,15-02-2024,Smartwatch,Electronics,230.98
2278,06-08-2024,193,15,1960.17,3,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,Comics,Books,653.39
2279,19-06-2025,82,4,461.96,2,Tristan Gonzalez,Namibia,08-10-2024,Smartwatch,Electronics,230.98
2280,13-03-2025,294,1,2572.12,4,Heather Frazier,Netherlands,01-10-2023,Smartphone,Electronics,643.03
2281,19-02-2025,35,10,118.5,3,Levi Copeland,Bouvet Island (Bouvetoya),11-01-2024,Lamp,Home,39.5
2282,16-10-2024,80,2,69.52,2,Jacob Wilson,Grenada,23-06-2024,Laptop,Electronics,34.76
2283,02-10-2024,132,3,282.28,1,Laurie Taylor,Tuvalu,20-06-2025,Tablet,Electronics,282.28
2284,12-11-2024,320,12,1530.9,3,Scott Crawford,Bouvet Island (Bouvetoya),02-01-2024,Curtains,Home,510.3
2285,28-01-2025,390,2,104.28,3,Caroline Robbins,Spain,30-12-2023,Laptop,Electronics,34.76
2286,24-10-2024,279,2,173.8,5,Cathy Vargas,Chile,24-01-2024,Laptop,Electronics,34.76
2287,02-03-2025,31,14,413.7,2,Harry Bowman,Rwanda,02-10-2024,Non-Fiction,Books,206.85
2288,14-07-2025,335,16,1098.98,2,Jonathan Martinez,Lebanon,21-02-2025,Biography,Books,549.49
2289,31-05-2025,391,3,1411.4,5,James Church,Lebanon,06-05-2024,Tablet,Electronics,282.28
2290,07-06-2025,12,11,905.8,4,Eric Cooper,Bolivia,17-03-2025,Dining Table,Home,226.45
2291,25-10-2024,306,8,384.28,4,Judy Jackson,Chad,26-03-2024,Shoes,Clothing,96.07
2292,21-11-2024,399,12,2551.5,5,Aaron Riddle,Somalia,21-05-2024,Curtains,Home,510.3
2293,18-09-2024,103,15,1960.17,3,Sherri Chen,Congo,08-10-2024,Comics,Books,653.39
2294,23-01-2025,106,14,206.85,1,Mario Craig,Chad,14-07-2025,Non-Fiction,Books,206.85
2295,09-06-2025,433,5,2956.44,4,Richard Shaw,Bouvet Island (Bouvetoya),07-12-2024,T-Shirt,Clothing,739.11
2296,24-04-2025,474,11,226.45,1,Bruce Vaughn,Mongolia,11-03-2024,Dining Table,Home,226.45
2297,04-02-2025,275,9,855.4,2,Kathleen Mann,Sri Lanka,21-01-2024,Sofa,Home,427.7
2298,10-05-2025,122,11,452.9,2,Jacob Moore,Haiti,22-04-2025,Dining Table,Home,226.45
2299,08-11-2024,319,10,158,4,Anthony Cruz,Algeria,16-05-2024,Lamp,Home,39.5
2300,15-10-2024,460,9,1283.1,3,Ashley Ford,Zimbabwe,22-06-2025,Sofa,Home,427.7
2301,21-03-2025,447,13,72.54,2,Angela Huang,Equatorial Guinea,15-10-2024,Fiction,Books,36.27
2302,10-11-2024,3,6,679.93,1,Jason Hester,Dominica,02-07-2025,Jeans,Clothing,679.93
2303,08-08-2024,317,9,1283.1,3,Lauren Shaffer,Lithuania,01-03-2025,Sofa,Home,427.7
2304,25-08-2024,233,7,3573.04,4,Henry Lozano,Estonia,05-10-2023,Jacket,Clothing,893.26
2305,27-06-2025,242,16,1098.98,2,Michael Mcmillan,New Zealand,22-02-2025,Biography,Books,549.49
2306,15-07-2025,77,16,2197.96,4,Matthew Hughes,Martinique,10-09-2023,Biography,Books,549.49
2307,02-11-2024,25,16,1648.47,3,Alexander Nunez,Slovenia,05-07-2024,Biography,Books,549.49
2308,29-06-2025,411,10,118.5,3,Justin Harris,Bhutan,08-05-2024,Lamp,Home,39.5
2309,11-11-2024,390,9,1283.1,3,Caroline Robbins,Spain,30-12-2023,Sofa,Home,427.7
2310,29-11-2024,428,15,3266.95,5,Scott Smith,Guam,22-04-2025,Comics,Books,653.39
2311,01-11-2024,226,1,3215.15,5,Benjamin Salinas,Libyan Arab Jamahiriya,04-01-2025,Smartphone,Electronics,643.03
2312,30-10-2024,154,12,510.3,1,Cheryl Day,Brazil,02-08-2024,Curtains,Home,510.3
2313,24-09-2024,370,13,108.81,3,Justin Estes,Croatia,21-09-2023,Fiction,Books,36.27
2314,16-12-2024,146,6,2039.79,3,Dylan Valdez Jr.,Finland,24-10-2023,Jeans,Clothing,679.93
2315,14-02-2025,233,11,452.9,2,Henry Lozano,Estonia,05-10-2023,Dining Table,Home,226.45
2316,29-03-2025,40,14,206.85,1,Michael Taylor,United Arab Emirates,19-06-2025,Non-Fiction,Books,206.85
2317,24-02-2025,136,16,549.49,1,Nicholas Mcdonald,Belgium,02-03-2025,Biography,Books,549.49
2318,13-05-2025,283,15,2613.56,4,Gloria Stevenson,Cayman Islands,10-06-2025,Comics,Books,653.39
2319,19-11-2024,102,11,679.35,3,Joel Peterson,Saint Pierre and Miquelon,24-07-2024,Dining Table,Home,226.45
2320,21-02-2025,231,5,1478.22,2,Scott Anderson,Andorra,05-06-2025,T-Shirt,Clothing,739.11
2321,10-06-2025,102,4,923.92,4,Joel Peterson,Saint Pierre and Miquelon,24-07-2024,Smartwatch,Electronics,230.98
2322,09-05-2025,163,8,480.35,5,Lauren Wiley,Colombia,16-05-2025,Shoes,Clothing,96.07
2323,14-05-2025,264,7,2679.78,3,Julia Rogers,Singapore,08-04-2024,Jacket,Clothing,893.26
2324,28-04-2025,117,7,893.26,1,Courtney Sims,Saint Helena,06-05-2024,Jacket,Clothing,893.26
2325,22-04-2025,78,12,1530.9,3,Carolyn Todd,Singapore,02-05-2025,Curtains,Home,510.3
2326,02-11-2024,51,5,2217.33,3,Nicole Stevens,Zimbabwe,07-01-2024,T-Shirt,Clothing,739.11
2327,13-06-2025,244,1,3215.15,5,Melody Perry,Saint Barthelemy,26-02-2024,Smartphone,Electronics,643.03
2328,11-08-2024,335,3,564.56,2,Jonathan Martinez,Lebanon,21-02-2025,Tablet,Electronics,282.28
2329,20-05-2025,375,7,1786.52,2,Mark Mcguire,Cape Verde,09-10-2024,Jacket,Clothing,893.26
2330,21-04-2025,231,16,1098.98,2,Scott Anderson,Andorra,05-06-2025,Biography,Books,549.49
2331,12-01-2025,234,8,384.28,4,Maria Smith,Tokelau,25-11-2024,Shoes,Clothing,96.07
2332,25-06-2025,27,10,79,2,Kayla Boyd,Colombia,13-01-2024,Lamp,Home,39.5
2333,01-08-2024,324,13,145.08,4,Terri Harris,Bahamas,06-01-2024,Fiction,Books,36.27
2334,19-11-2024,468,11,1132.25,5,Mary Delacruz,Pitcairn Islands,22-04-2024,Dining Table,Home,226.45
2335,02-04-2025,180,9,1283.1,3,Angela Olson,Serbia,31-12-2023,Sofa,Home,427.7
2336,05-01-2025,209,12,2041.2,4,Isaac Vazquez,Tajikistan,23-01-2024,Curtains,Home,510.3
2337,28-04-2025,184,10,197.5,5,Ryan Moore,Nauru,01-10-2024,Lamp,Home,39.5
2338,29-06-2025,247,6,2719.72,4,Jessica Gutierrez,Russian Federation,13-12-2024,Jeans,Clothing,679.93
2339,29-06-2025,172,4,1154.9,5,Christopher Montoya,Jordan,07-10-2024,Smartwatch,Electronics,230.98
2340,18-08-2024,376,15,1306.78,2,Brian Phelps,Qatar,15-03-2025,Comics,Books,653.39
2341,15-11-2024,368,3,564.56,2,Michael Martinez,Nepal,15-08-2024,Tablet,Electronics,282.28
2342,07-09-2024,77,6,3399.65,5,Matthew Hughes,Martinique,10-09-2023,Jeans,Clothing,679.93
2343,19-07-2025,317,2,34.76,1,Lauren Shaffer,Lithuania,01-03-2025,Laptop,Electronics,34.76
2344,17-01-2025,173,1,3215.15,5,Jonathan Davis,Myanmar,30-06-2024,Smartphone,Electronics,643.03
2345,04-11-2024,484,14,827.4,4,James Gutierrez,Zimbabwe,26-05-2025,Non-Fiction,Books,206.85
2346,14-04-2025,394,10,197.5,5,Logan Roach,Switzerland,15-07-2025,Lamp,Home,39.5
2347,15-10-2024,332,7,2679.78,3,Amanda Clements,Japan,11-02-2024,Jacket,Clothing,893.26
2348,29-08-2024,258,13,36.27,1,Cassie Contreras,Saint Lucia,18-10-2023,Fiction,Books,36.27
2349,18-12-2024,280,13,181.35,5,Whitney Marshall,Angola,23-05-2024,Fiction,Books,36.27
2350,07-06-2025,283,15,653.39,1,Gloria Stevenson,Cayman Islands,10-06-2025,Comics,Books,653.39
2351,24-12-2024,455,5,739.11,1,Jeffrey Price,Wallis and Futuna,14-11-2024,T-Shirt,Clothing,739.11
2352,15-11-2024,282,7,4466.3,5,Anthony Turner,Senegal,04-10-2024,Jacket,Clothing,893.26
2353,14-03-2025,104,4,1154.9,5,Jennifer Kerr,Saudi Arabia,17-04-2025,Smartwatch,Electronics,230.98
2354,25-04-2025,460,1,1286.06,2,Ashley Ford,Zimbabwe,22-06-2025,Smartphone,Electronics,643.03
2355,19-05-2025,170,8,480.35,5,Steven Hansen,Montserrat,18-08-2024,Shoes,Clothing,96.07
2356,26-09-2024,32,12,2551.5,5,Jacqueline Morris,United States Minor Outlying Islands,07-03-2024,Curtains,Home,510.3
2357,16-02-2025,2,15,1306.78,2,Kevin James,Ireland,09-01-2025,Comics,Books,653.39
2358,20-05-2025,300,4,461.96,2,Ryan Griffin,Gambia,29-06-2024,Smartwatch,Electronics,230.98
2359,28-11-2024,301,5,2217.33,3,Mr. Keith Foley,Bulgaria,11-02-2025,T-Shirt,Clothing,739.11
2360,02-02-2025,395,6,3399.65,5,William Potts,Guernsey,14-08-2024,Jeans,Clothing,679.93
2361,28-10-2024,220,9,1710.8,4,Amy Martin,Malawi,09-03-2024,Sofa,Home,427.7
2362,01-11-2024,381,13,36.27,1,Christine Martin,Bolivia,24-02-2024,Fiction,Books,36.27
2363,12-09-2024,417,16,1098.98,2,Ann Macias,Georgia,26-08-2023,Biography,Books,549.49
2364,22-09-2024,477,2,173.8,5,Timothy Hardy,Fiji,27-07-2024,Laptop,Electronics,34.76
2365,12-12-2024,32,3,1129.12,4,Jacqueline Morris,United States Minor Outlying Islands,07-03-2024,Tablet,Electronics,282.28
2366,14-07-2025,44,8,96.07,1,Kristin Solis,Switzerland,27-05-2025,Shoes,Clothing,96.07
2367,31-03-2025,73,15,3266.95,5,Jacqueline Espinoza,British Indian Ocean Territory (Chagos Archipelago),03-01-2025,Comics,Books,653.39
2368,24-12-2024,329,12,2041.2,4,Michele Clark,Barbados,22-06-2024,Curtains,Home,510.3
2369,05-02-2025,349,12,510.3,1,John Franklin,Greece,07-12-2023,Curtains,Home,510.3
2370,15-08-2024,376,4,923.92,4,Brian Phelps,Qatar,15-03-2025,Smartwatch,Electronics,230.98
2371,26-03-2025,459,2,69.52,2,Anthony Blake,Barbados,31-05-2025,Laptop,Electronics,34.76
2372,03-12-2024,240,9,2138.5,5,Steven Caldwell,Timor-Leste,17-03-2025,Sofa,Home,427.7
2373,03-12-2024,210,10,158,4,Lisa Ross,Azerbaijan,19-12-2024,Lamp,Home,39.5
2374,08-08-2024,16,5,2956.44,4,Phillip Hall,Austria,15-09-2023,T-Shirt,Clothing,739.11
2375,27-08-2024,185,12,2551.5,5,Martha Allen,Afghanistan,07-01-2024,Curtains,Home,510.3
2376,30-07-2024,465,9,427.7,1,Deanna Newman,American Samoa,14-11-2023,Sofa,Home,427.7
2377,20-10-2024,41,16,2747.45,5,Susan Estrada,Heard Island and McDonald Islands,20-05-2025,Biography,Books,549.49
2378,05-01-2025,130,10,158,4,Lawrence Cunningham,Anguilla,23-11-2023,Lamp,Home,39.5
2379,21-12-2024,262,2,104.28,3,Erik Watson,Wallis and Futuna,23-06-2024,Laptop,Electronics,34.76
2380,06-01-2025,296,2,34.76,1,Carlos Glover,Vietnam,29-07-2023,Laptop,Electronics,34.76
2381,13-12-2024,476,12,2041.2,4,David Baker,Wallis and Futuna,17-10-2024,Curtains,Home,510.3
2382,21-03-2025,374,10,118.5,3,Hayden Young,Botswana,09-12-2024,Lamp,Home,39.5
2383,04-08-2024,300,3,282.28,1,Ryan Griffin,Gambia,29-06-2024,Tablet,Electronics,282.28
2384,06-03-2025,67,2,69.52,2,Katie Davis,Cocos (Keeling) Islands,07-10-2023,Laptop,Electronics,34.76
2385,13-08-2024,376,3,1411.4,5,Brian Phelps,Qatar,15-03-2025,Tablet,Electronics,282.28
2386,22-10-2024,68,5,739.11,1,Mr. Calvin Jones,Rwanda,07-09-2023,T-Shirt,Clothing,739.11
2387,23-06-2025,420,10,39.5,1,Karen Stone,Kazakhstan,23-06-2025,Lamp,Home,39.5
2388,10-11-2024,248,10,158,4,Philip Andrews,Myanmar,27-07-2024,Lamp,Home,39.5
2389,03-05-2025,326,15,1960.17,3,Michael Ramirez,Malaysia,15-11-2024,Comics,Books,653.39
2390,26-01-2025,129,12,510.3,1,Kim Young,Papua New Guinea,01-09-2023,Curtains,Home,510.3
2391,24-11-2024,216,6,3399.65,5,Anthony Walsh,Saint Kitts and Nevis,24-09-2023,Jeans,Clothing,679.93
2392,26-09-2024,441,6,679.93,1,Jessica Gonzalez,Algeria,12-01-2025,Jeans,Clothing,679.93
2393,12-09-2024,190,1,643.03,1,Teresa Stevenson,Guyana,07-04-2025,Smartphone,Electronics,643.03
2394,08-10-2024,148,16,2197.96,4,Gina Cox,Bangladesh,11-05-2024,Biography,Books,549.49
2395,08-02-2025,57,13,36.27,1,Lisa Garcia,Malawi,06-06-2025,Fiction,Books,36.27
2396,07-06-2025,243,16,1648.47,3,Steven Davis,Romania,25-06-2025,Biography,Books,549.49
2397,22-06-2025,439,11,905.8,4,Maria Watson,Lebanon,25-06-2024,Dining Table,Home,226.45
2398,06-05-2025,349,11,452.9,2,John Franklin,Greece,07-12-2023,Dining Table,Home,226.45
2399,19-12-2024,204,4,461.96,2,Jamie Shields DDS,Togo,14-05-2024,Smartwatch,Electronics,230.98
2400,19-12-2024,50,1,2572.12,4,Jose Haas,Turkey,17-01-2024,Smartphone,Electronics,643.03
2401,24-02-2025,147,7,2679.78,3,Heather Carlson,Azerbaijan,01-02-2024,Jacket,Clothing,893.26
2402,04-12-2024,88,1,2572.12,4,Amanda Grimes,Solomon Islands,07-02-2024,Smartphone,Electronics,643.03
2403,21-02-2025,111,12,2041.2,4,Jack Turner,China,10-03-2025,Curtains,Home,510.3
2404,02-02-2025,20,2,139.04,4,Nicholas Duncan,Micronesia,22-04-2024,Laptop,Electronics,34.76
2405,07-09-2024,289,6,2719.72,4,Samantha Smith,Papua New Guinea,02-05-2025,Jeans,Clothing,679.93
2406,19-11-2024,265,15,653.39,1,Lisa Robinson,Bosnia and Herzegovina,25-11-2023,Comics,Books,653.39
2407,08-04-2025,86,4,1154.9,5,Angela Love,Palestinian Territory,09-03-2025,Smartwatch,Electronics,230.98
2408,11-12-2024,254,6,1359.86,2,David Gutierrez,Saint Lucia,03-07-2024,Jeans,Clothing,679.93
2409,07-04-2025,177,14,620.55,3,Charles Tapia,Syrian Arab Republic,30-06-2024,Non-Fiction,Books,206.85
2410,06-01-2025,420,1,643.03,1,Karen Stone,Kazakhstan,23-06-2025,Smartphone,Electronics,643.03
2411,27-07-2024,144,10,79,2,Eric Johnson,Ecuador,29-09-2024,Lamp,Home,39.5
2412,27-03-2025,500,2,173.8,5,Savannah Jordan,Niger,27-04-2025,Laptop,Electronics,34.76
2413,12-01-2025,258,9,1710.8,4,Cassie Contreras,Saint Lucia,18-10-2023,Sofa,Home,427.7
2414,27-03-2025,235,6,3399.65,5,Danielle Robinson,Norway,19-02-2024,Jeans,Clothing,679.93
2415,24-12-2024,139,8,192.14,2,Charles Steele,Monaco,17-04-2025,Shoes,Clothing,96.07
2416,10-11-2024,467,1,1286.06,2,Derek Anderson,France,09-03-2024,Smartphone,Electronics,643.03
2417,27-10-2024,60,7,893.26,1,Mary Castillo,Bermuda,10-04-2024,Jacket,Clothing,893.26
2418,05-02-2025,202,3,282.28,1,Belinda Morris,Korea,08-07-2025,Tablet,Electronics,282.28
2419,18-01-2025,64,12,1530.9,3,Shawna Decker,Belarus,31-03-2025,Curtains,Home,510.3
2420,25-06-2025,93,5,2956.44,4,Mary Harris,French Guiana,15-10-2023,T-Shirt,Clothing,739.11
2421,06-07-2025,423,7,4466.3,5,Michael White,Germany,01-10-2024,Jacket,Clothing,893.26
2422,09-10-2024,42,13,145.08,4,Deborah Salazar,Gambia,24-05-2025,Fiction,Books,36.27
2423,10-12-2024,434,2,173.8,5,Wanda Carlson,Qatar,30-03-2025,Laptop,Electronics,34.76
2424,20-01-2025,361,10,158,4,Christian Walker,Japan,11-04-2024,Lamp,Home,39.5
2425,19-09-2024,311,7,1786.52,2,Kathleen Simpson,Timor-Leste,09-01-2025,Jacket,Clothing,893.26
2426,28-08-2024,108,3,564.56,2,Joshua Peterson,Namibia,03-05-2024,Tablet,Electronics,282.28
2427,17-09-2024,133,16,2197.96,4,Matthew Weber,Solomon Islands,07-03-2025,Biography,Books,549.49
2428,17-11-2024,491,3,846.84,3,Jennifer Knox,Northern Mariana Islands,06-04-2025,Tablet,Electronics,282.28
2429,08-03-2025,51,15,1306.78,2,Nicole Stevens,Zimbabwe,07-01-2024,Comics,Books,653.39
2430,03-08-2024,499,14,620.55,3,Donna Jones MD,Antigua and Barbuda,30-07-2024,Non-Fiction,Books,206.85
2431,26-09-2024,302,14,413.7,2,Robert Keith,Vanuatu,27-11-2024,Non-Fiction,Books,206.85
2432,08-09-2024,91,1,643.03,1,Paul Wade,Denmark,10-08-2023,Smartphone,Electronics,643.03
2433,23-03-2025,494,15,653.39,1,Kristin Yates,Guinea-Bissau,10-08-2024,Comics,Books,653.39
2434,18-01-2025,417,7,3573.04,4,Ann Macias,Georgia,26-08-2023,Jacket,Clothing,893.26
2435,06-06-2025,50,6,3399.65,5,Jose Haas,Turkey,17-01-2024,Jeans,Clothing,679.93
2436,19-10-2024,443,9,427.7,1,Brandi Adams,New Zealand,09-04-2025,Sofa,Home,427.7
2437,21-05-2025,327,6,1359.86,2,Jon White,Tokelau,01-04-2024,Jeans,Clothing,679.93
2438,12-09-2024,92,4,461.96,2,Stephen Johnson,Thailand,06-12-2024,Smartwatch,Electronics,230.98
2439,13-02-2025,206,13,36.27,1,Craig Weaver,Cook Islands,03-10-2023,Fiction,Books,36.27
2440,01-05-2025,154,13,36.27,1,Cheryl Day,Brazil,02-08-2024,Fiction,Books,36.27
2441,29-01-2025,336,15,3266.95,5,Abigail Bryant,Madagascar,01-05-2025,Comics,Books,653.39
2442,10-10-2024,407,14,206.85,1,Theresa Li,Papua New Guinea,07-06-2024,Non-Fiction,Books,206.85
2443,13-10-2024,204,5,2956.44,4,Jamie Shields DDS,Togo,14-05-2024,T-Shirt,Clothing,739.11
2444,06-05-2025,463,5,3695.55,5,Kelsey Shaw,Guyana,04-10-2024,T-Shirt,Clothing,739.11
2445,15-10-2024,225,1,643.03,1,Scott Nolan,Palestinian Territory,04-09-2024,Smartphone,Electronics,643.03
2446,14-01-2025,361,3,564.56,2,Christian Walker,Japan,11-04-2024,Tablet,Electronics,282.28
2447,06-09-2024,200,16,549.49,1,Suzanne Costa,China,30-12-2023,Biography,Books,549.49
2448,11-11-2024,182,9,1710.8,4,Alex Myers,Holy See (Vatican City State),21-07-2024,Sofa,Home,427.7
2449,19-09-2024,89,14,827.4,4,Ryan Smith,Ireland,04-07-2024,Non-Fiction,Books,206.85
2450,30-04-2025,61,4,461.96,2,Alisha Maldonado,Kuwait,27-12-2024,Smartwatch,Electronics,230.98
2451,22-12-2024,442,15,3266.95,5,Sarah Rivera,Timor-Leste,29-08-2024,Comics,Books,653.39
2452,20-03-2025,358,7,1786.52,2,Clifford Merritt,Uganda,27-01-2025,Jacket,Clothing,893.26
2453,04-09-2024,322,14,206.85,1,Janet Barron,Norfolk Island,14-01-2025,Non-Fiction,Books,206.85
2454,28-02-2025,415,3,564.56,2,Charles Day,Guinea-Bissau,09-10-2023,Tablet,Electronics,282.28
2455,14-07-2025,220,8,480.35,5,Amy Martin,Malawi,09-03-2024,Shoes,Clothing,96.07
2456,07-07-2025,457,9,1283.1,3,Anne Kelly,Gambia,12-05-2025,Sofa,Home,427.7
2457,07-04-2025,89,16,1098.98,2,Ryan Smith,Ireland,04-07-2024,Biography,Books,549.49
2458,30-11-2024,402,2,173.8,5,Cynthia Wise,Zimbabwe,01-09-2024,Laptop,Electronics,34.76
2459,01-01-2025,300,5,2217.33,3,Ryan Griffin,Gambia,29-06-2024,T-Shirt,Clothing,739.11
2460,12-06-2025,460,1,3215.15,5,Ashley Ford,Zimbabwe,22-06-2025,Smartphone,Electronics,643.03
2461,14-03-2025,275,16,2747.45,5,Kathleen Mann,Sri Lanka,21-01-2024,Biography,Books,549.49
2462,17-12-2024,152,11,679.35,3,Mrs. Julie Murray,Korea,31-08-2024,Dining Table,Home,226.45
2463,21-11-2024,239,13,72.54,2,Kimberly Washington,Bahamas,29-12-2023,Fiction,Books,36.27
2464,23-01-2025,452,5,2217.33,3,Cathy Pugh,Faroe Islands,11-02-2025,T-Shirt,Clothing,739.11
2465,28-08-2024,257,13,72.54,2,Mike Clayton,Jordan,20-03-2025,Fiction,Books,36.27
2466,10-11-2024,193,6,3399.65,5,Julie Baker,Antarctica (the territory South of 60 deg S),05-01-2025,Jeans,Clothing,679.93
2467,22-06-2025,142,9,855.4,2,Richard Weaver,Faroe Islands,20-04-2025,Sofa,Home,427.7
2468,21-11-2024,95,5,2956.44,4,Nicholas Wolf,Marshall Islands,22-10-2023,T-Shirt,Clothing,739.11
2469,10-05-2025,300,4,692.94,3,Ryan Griffin,Gambia,29-06-2024,Smartwatch,Electronics,230.98
2470,20-10-2024,113,11,679.35,3,Greg Cooper,Cape Verde,10-11-2023,Dining Table,Home,226.45
2471,07-03-2025,438,2,34.76,1,Anne Hansen,Chad,16-03-2025,Laptop,Electronics,34.76
2472,04-12-2024,233,8,480.35,5,Henry Lozano,Estonia,05-10-2023,Shoes,Clothing,96.07
2473,23-05-2025,164,1,3215.15,5,Gilbert Smith,Cote d'Ivoire,01-06-2025,Smartphone,Electronics,643.03
2474,21-07-2024,304,8,192.14,2,Brian Mathis,Saint Lucia,19-08-2023,Shoes,Clothing,96.07
2475,10-09-2024,304,7,3573.04,4,Brian Mathis,Saint Lucia,19-08-2023,Jacket,Clothing,893.26
2476,04-09-2024,249,11,1132.25,5,Ann Brown,Malta,20-02-2024,Dining Table,Home,226.45
2477,01-09-2024,10,14,827.4,4,Jamie Wright,Estonia,22-03-2024,Non-Fiction,Books,206.85
2478,04-03-2025,58,13,36.27,1,Andrew Davis,Bermuda,14-03-2025,Fiction,Books,36.27
2479,12-07-2025,174,9,1283.1,3,Jackie Carter,Algeria,02-11-2024,Sofa,Home,427.7
2480,22-01-2025,121,14,827.4,4,Stephanie Murphy,Qatar,11-09-2024,Non-Fiction,Books,206.85
2481,03-01-2025,376,11,1132.25,5,Brian Phelps,Qatar,15-03-2025,Dining Table,Home,226.45
2482,31-03-2025,115,11,679.35,3,Danielle Caldwell,Macedonia,29-11-2023,Dining Table,Home,226.45
2483,21-08-2024,430,14,827.4,4,William Smith,Finland,11-03-2024,Non-Fiction,Books,206.85
2484,04-07-2025,498,15,2613.56,4,Grant Davis,Colombia,15-04-2024,Comics,Books,653.39
2485,23-10-2024,449,2,69.52,2,Laura Tucker,Iran,10-09-2023,Laptop,Electronics,34.76
2486,21-11-2024,361,2,104.28,3,Christian Walker,Japan,11-04-2024,Laptop,Electronics,34.76
2487,18-03-2025,58,10,158,4,Andrew Davis,Bermuda,14-03-2025,Lamp,Home,39.5
2488,22-11-2024,389,2,69.52,2,Francisco Weaver,Saint Martin,23-04-2024,Laptop,Electronics,34.76
2489,09-08-2024,111,2,173.8,5,Jack Turner,China,10-03-2025,Laptop,Electronics,34.76
2490,25-03-2025,314,16,2197.96,4,Louis Marshall,Dominica,06-06-2024,Biography,Books,549.49
2491,06-03-2025,72,1,1286.06,2,Cathy Williams,Ireland,14-02-2025,Smartphone,Electronics,643.03
2492,05-07-2025,229,4,461.96,2,Laura Jimenez,Saint Pierre and Miquelon,20-10-2023,Smartwatch,Electronics,230.98
2493,04-06-2025,445,5,2217.33,3,Charles Joseph,Mozambique,04-11-2024,T-Shirt,Clothing,739.11
2494,21-12-2024,75,13,72.54,2,Kristine Pennington,Burundi,08-07-2025,Fiction,Books,36.27
2495,05-01-2025,440,9,1710.8,4,Ashley Jones,Togo,13-05-2024,Sofa,Home,427.7
2496,21-07-2024,254,6,679.93,1,David Gutierrez,Saint Lucia,03-07-2024,Jeans,Clothing,679.93
2497,03-10-2024,349,5,3695.55,5,John Franklin,Greece,07-12-2023,T-Shirt,Clothing,739.11
2498,07-03-2025,116,15,2613.56,4,Cynthia Ware,Palau,10-11-2023,Comics,Books,653.39
2499,12-12-2024,181,1,2572.12,4,Kelsey House,Congo,28-04-2024,Smartphone,Electronics,643.03
2500,09-08-2024,132,14,1034.25,5,Laurie Taylor,Tuvalu,20-06-2025,Non-Fiction,Books,206.85
2501,20-08-2024,16,13,181.35,5,Phillip Hall,Austria,15-09-2023,Fiction,Books,36.27
2502,25-11-2024,146,5,1478.22,2,Dylan Valdez Jr.,Finland,24-10-2023,T-Shirt,Clothing,739.11
2503,30-11-2024,154,9,1710.8,4,Cheryl Day,Brazil,02-08-2024,Sofa,Home,427.7
2504,25-09-2024,43,2,69.52,2,Kelly Barr,French Southern Territories,01-01-2024,Laptop,Electronics,34.76
2505,13-01-2025,246,1,1929.09,3,Christina Mora,Norway,11-08-2024,Smartphone,Electronics,643.03
